dataset,model_name,GPU_mem,error_rate,valid_loss,train_loss,fit_time
planet,regnetx_002,0.48828125,0.05882352590560924,0.16151311993598938,0.15975236892700195,19.58754274200328
planet,levit_384,3.0625,0.05735290050506603,NaN,0.1908385306596756,20.051647348998813
planet,levit_384,2.435546875,0.05500000715255737,NaN,0.1965124011039734,19.64330141300161
planet,levit_384,1.841796875,0.05558830499649037,NaN,0.2016327977180481,21.965378198001417
planet,levit_256,1.6953125,0.06205880641937256,0.6031213402748108,0.2208738923072815,19.059918268998445
planet,levit_256,1.404296875,0.06323522329330444,NaN,0.23107415437698364,18.77514817300107
planet,levit_256,1.12890625,0.06676465272903442,0.3585187494754791,0.23038113117218015,21.224418593003065
planet,levit_192,1.130859375,0.07294112443923961,NaN,0.22398824989795685,18.758804231001704
planet,levit_192,0.984375,0.06970596313476562,NaN,0.2182971090078354,18.779519992000132
planet,levit_192,0.833984375,0.06794130802154541,NaN,0.22094325721263883,21.625923209001485
planet,levit_128s,0.7734375,0.06029409170150757,0.24529586732387543,0.2289648950099945,17.105461909995938
planet,levit_128s,0.654296875,0.06852942705154419,0.35374802350997925,0.248508021235466,16.977945981998346
planet,levit_128s,0.552734375,0.06235295534133922,0.43638429045677185,0.23410016298294067,19.839418991003186
planet,levit_128,1.021484375,0.07205885648727417,NaN,0.23128856718540192,18.90317087999574
planet,levit_128,0.875,0.06499999761581421,NaN,0.2341249883174896,18.510917309002252
planet,levit_128,0.75,0.06588244438171398,NaN,0.2278404086828232,21.00816241999564
planet,efficientnet_lite0,1.796875,0.05588233470916759,0.15974421799182892,0.15807171165943146,18.23750445999758
planet,efficientnet_lite0,1.7578125,0.06000000238418579,0.15797467529773712,0.15640342235565186,18.027367173999664
planet,efficientnet_lite0,1.71875,0.05735290050506603,0.1560257375240326,0.15434351563453674,21.024165728995285
planet,efficientnet_es_pruned,1.91015625,0.060000061988830566,0.15159152448177338,0.15108326077461243,19.17336908599827
planet,efficientnet_es_pruned,1.857421875,0.0579412579536438,0.15342675149440765,0.15240433812141418,19.221456270002815
planet,efficientnet_es_pruned,1.802734375,0.059705913066864014,0.15252581238746643,0.154806450009346,21.896299198000634
planet,efficientnet_es,1.91015625,0.059411823749542236,0.1459677666425705,0.15701210498809814,19.225803843000904
planet,efficientnet_es,1.857421875,0.051764726638793945,0.14216333627700806,0.15517106652259827,19.34772314500151
planet,efficientnet_es,1.802734375,0.053823530673980824,0.14135201275348663,0.15351948142051697,22.0415008639975
planet,efficientnet_b0,1.9140625,0.05323529243469238,0.15379157662391665,0.14813828468322754,21.310201237
planet,efficientnet_b0,1.9140625,0.05294114351272583,0.14778529107570648,0.147745743393898,21.23951410500013
planet,efficientnet_b0,1.865234375,0.052352845668792836,0.14447656273841858,0.14631684124469757,24.59887379599968
planet,convnext_tiny_hnf,3.361328125,0.045588135719299205,0.12127580493688583,0.14056900143623352,22.5763823649977
planet,convnext_tiny_hnf,3.462890625,0.04264700412750244,0.1211625263094902,0.14324727654457092,22.549699030001648
planet,convnext_tiny_hnf,2.9921875,0.04411756992340077,0.12074568122625352,0.145589217543602,25.00096553599724
planet,convnext_tiny,3.576171875,0.046470582485198975,0.1285049468278885,0.13604457676410675,21.951708064996637
planet,convnext_tiny,3.19140625,0.042941153049468994,0.12592004239559174,0.13143795728683472,22.854106120001234
planet,convnext_tiny,2.662109375,0.04735291004180919,0.13237716257572174,0.1340600550174713,24.2373840270011
planet,convnext_small,5.017578125,0.050000011920928955,0.13169845938682556,0.13466797769069672,28.0595059460029
planet,convnext_small,5.041015625,0.054705798625946045,0.13603247702121735,0.12923772633075714,28.09741899099754
planet,convnext_small,4.21484375,0.050882339477539174,0.13657936453819275,0.1375282108783722,30.67495589399914
planet,convnext_base_in22ft1k,7.3515625,0.04411768913269043,0.1157216653227806,0.13186968863010406,32.593100867998146
planet,convnext_base_in22ft1k,7.361328125,0.04352933168411244,0.1193169504404068,0.1270323395729065,32.19023087799724
planet,convnext_base_in22ft1k,5.91015625,0.04441171884536743,0.12603731453418732,0.12925054132938385,35.25396119099605
planet,convnext_base,7.34375,0.04441171884536743,0.12289758026599884,0.12803256511688232,32.5591351960029
planet,convnext_base,7.33984375,0.046176373958587646,0.12438327819108964,0.1242607608437538,32.359570439999516
planet,convnext_base,5.890625,0.046470463275909424,0.12472957372665404,0.12960347533226013,35.11254430899862
planet,vit_tiny_r_s16_p8_224,1.1484375,0.09941178560256958,0.3811330795288086,0.5574661493301392,16.623590830000467
planet,vit_tiny_r_s16_p8_224,1.06640625,0.10147058963775635,0.38272103667259216,0.5628147721290588,16.201229472993873
planet,vit_tiny_r_s16_p8_224,0.984375,0.1020587682723999,0.3852547705173493,0.5696641802787781,19.161254933998865
planet,vit_tiny_patch16_224,1.32421875,0.09411764144897461,0.3717780411243438,0.562545895576477,16.402883495000424
planet,vit_tiny_patch16_224,1.23828125,0.09117650985717762,0.3743039071559906,0.55729079246521,16.590130880998913
planet,vit_tiny_patch16_224,1.15234375,0.08882349729537964,0.3686652481555938,0.560359001159668,19.056008593004663
planet,vit_small_r26_s32_224,4.26171875,0.09117645025253296,0.3613381087779999,0.5418907403945923,23.450323446006223
planet,vit_small_r26_s32_224,3.703125,0.08999997377395641,0.360665500164032,0.549113392829895,23.046618444997875
planet,vit_small_r26_s32_224,3.548828125,0.08411771059036244,0.3541931211948395,0.5527339577674866,25.801511026998924
planet,vit_small_patch32_224,1.486328125,0.09205889701843262,0.3728082776069641,0.5516176819801331,15.610982351005076
planet,vit_small_patch32_224,1.146484375,0.09764707088470459,0.3725101351737976,0.5456710457801819,15.530335926996486
planet,vit_small_patch32_224,0.787109375,0.09323525428771962,0.3711870610713959,0.5367690920829773,18.449803632000112
planet,vit_small_patch16_224,3.0,0.08264708518981922,0.35782596468925476,0.5369166731834412,18.28439410399733
planet,vit_small_patch16_224,2.6484375,0.08323538303375244,0.36153286695480347,0.5364149212837219,17.980060499998217
planet,vit_small_patch16_224,2.3125,0.09029418230056763,0.3741111755371094,0.5436782836914062,20.630502407002496
planet,vit_base_patch32_224_sam,5.47265625,0.06882357597351085,0.33702123165130615,0.5051458477973938,17.859332289997838
planet,vit_base_patch32_224_sam,4.125,0.0779411792755128,0.3372727930545807,0.5120666027069092,17.448340990995348
planet,vit_base_patch32_224_sam,2.755859375,0.07499998807907104,0.34229594469070435,0.5139545798301697,19.74819874899549
planet,vit_base_patch32_224,5.47265625,0.07852941751480103,0.3423577547073364,0.505450427532196,17.60128801999963
planet,vit_base_patch32_224,4.125,0.08676475286483765,0.3457220792770386,0.5047538876533508,16.840505723004753
planet,vit_base_patch32_224,2.755859375,0.07470589876174916,0.34339141845703125,0.51125168800354,19.77457441599836
planet,vit_base_patch16_224_sam,7.890625,0.07294118404388439,0.34402069449424744,0.5136246681213379,25.019967045001977
planet,vit_base_patch16_224_sam,6.544921875,0.08529418706893921,0.35772475600242615,0.5135833621025085,25.22488208800496
planet,vit_base_patch16_224_sam,5.220703125,0.07176476716995239,0.34896010160446167,0.5086654424667358,27.964379003999056
planet,vit_base_patch16_224_miil,7.888671875,0.07941174507141124,0.35709843039512634,0.5059681534767151,25.705551184997603
planet,vit_base_patch16_224_miil,6.544921875,0.0779411792755128,0.3571936786174774,0.5113081336021423,24.67466923900065
planet,vit_base_patch16_224_miil,5.220703125,0.07999998331069957,0.3505557179450989,0.5092243552207947,27.929176808997
planet,vit_base_patch16_224,7.890625,0.06411767005920399,0.3244739770889282,0.4980981647968292,25.332364997004333
planet,vit_base_patch16_224,6.544921875,0.07529401779174805,0.33468368649482727,0.4979599714279175,25.31395786000212
planet,vit_base_patch16_224,5.220703125,0.06676477193832397,0.32988259196281433,0.49632468819618225,27.949786042998312
planet,resnetv2_50x1_bit_distilled,4.337890625,0.09941178560256958,0.3857652246952057,0.4716961085796356,23.357735483001303
planet,resnetv2_50x1_bit_distilled,4.173828125,0.09852945804595958,0.40093716979026794,0.47779032588005066,23.305809461002355
planet,resnetv2_50x1_bit_distilled,4.107421875,0.10735291242599487,0.4009655714035034,0.47194188833236694,25.909082793998095
planet,resnetv2_50,2.50390625,0.12470579147338867,0.39363959431648254,0.5456590056419373,20.08283800799836
planet,resnetv2_50,2.130859375,0.12147057056427002,0.3926849663257599,0.5432761907577515,19.622264265999547
planet,resnetv2_50,1.720703125,0.1217646598815918,0.3975896835327149,0.5426461100578308,22.24899079600073
planet,resnetv2_101,3.43359375,0.13529402017593384,0.540906548500061,0.5630306601524353,26.164948928999365
planet,resnetv2_101,3.43359375,0.13058823347091675,0.4321974813938141,0.5747275948524475,26.811825685999793
planet,resnetv2_101,2.728515625,0.1302940845489502,0.6855673789978027,0.5669105648994446,28.952080822000426
planet,resnetrs50,3.0078125,0.11470586061477661,0.3880639374256134,0.5184823870658875,24.96997275800095
planet,resnetrs50,3.009765625,0.11911767721176147,0.3975422978401184,0.5153145790100098,24.828925783996965
planet,resnetrs50,2.4609375,0.11147058010101318,0.378244549036026,0.5255407691001892,26.941415076998965
planet,resnetblur50,3.017578125,0.10558813810348511,0.3715238869190216,0.5242320895195007,21.238755277001474
planet,resnetblur50,2.623046875,0.10058832168579102,0.37780314683914185,0.5323266983032227,21.535257843999716
planet,resnetblur50,2.208984375,0.09058821201324463,0.35980919003486633,0.5256876349449158,24.216790647999005
planet,resnet50_gn,4.583984375,0.09029412269592285,0.37482643127441406,0.4840032458305359,24.552779140001803
planet,resnet50_gn,4.419921875,0.09411758184432983,0.3915105760097504,0.4829106330871582,24.46153031799986
planet,resnet50_gn,4.353515625,0.0894116759300232,0.3822942674160004,0.48758625984191895,27.421619491000456
planet,resnet50d,2.75,0.11676466464996338,0.3873266577720642,0.5293084979057312,21.311963576998096
planet,resnet50d,2.380859375,0.12029409408569336,0.4009733200073242,0.524418830871582,20.87013482600014
planet,resnet50d,2.05859375,0.11823534965515137,0.394408255815506,0.5235738158226013,23.85580139299782
planet,resnet50,2.646484375,0.14323532581329346,0.5959150791168213,0.5698745846748352,20.06538879699656
planet,resnet50,2.287109375,0.14294111728668213,0.49025872349739075,0.5672058463096619,20.223733161998094
planet,resnet50,1.869140625,0.1370587944984436,0.4487569034099579,0.5610457062721252,23.356877430000168
planet,resnet34d,1.740234375,0.14382344484329224,0.4108888506889343,0.5902437567710876,17.168287511998642
planet,resnet34d,1.39453125,0.15117645263671875,0.4228825271129608,0.5872118473052979,16.808221028000844
planet,resnet34d,1.107421875,0.14941167831420898,0.4190722703933716,0.5814759731292725,19.572416074999637
planet,resnet34,1.638671875,0.14705878496170044,0.4177497625350952,0.577971339225769,16.232917925997754
planet,resnet34,1.30078125,0.15558820962905884,0.42587265372276306,0.5797625184059143,16.162295461999747
planet,resnet34,0.96484375,0.14676469564437866,0.4131858050823212,0.5838757753372192,18.827343627999653
planet,resnet26d,1.841796875,0.09647059440612804,0.37596645951271057,0.5044959783554077,17.20966612399934
planet,resnet26d,1.591796875,0.09294122457504284,0.3796203136444092,0.504855751991272,17.24031403799745
planet,resnet26d,1.505859375,0.09470587968826283,0.3816372752189636,0.5018817782402039,20.182281945002615
planet,resnet26,1.728515625,0.08411765098571777,0.3667275607585907,0.5097890496253967,16.59992954200061
planet,resnet26,1.482421875,0.09058821201324463,0.3670406639575958,0.5023069977760315,16.307683101000293
planet,resnet26,1.310546875,0.09205889701843262,0.3744913041591644,0.5088710784912109,19.394570877997467
planet,resnet18d,1.1640625,0.13999998569488525,0.41640162467956543,0.5681940317153931,14.666084151998804
planet,resnet18d,0.931640625,0.15941184759140015,0.4296902120113373,0.5668036341667175,14.350498233001415
planet,resnet18d,0.869140625,0.15088236331939697,0.4272250831127167,0.5648586750030518,17.25928243599992
planet,resnet18,0.984375,0.12411767244338989,0.3881439864635467,0.5530961155891418,14.015100124001036
planet,resnet18,0.8125,0.11911755800247192,0.3872135579586029,0.5505141019821167,14.097696461998568
planet,resnet18,0.671875,0.11205887794494629,0.38363486528396606,0.5520787835121155,17.030106404003163
planet,resnet152,4.853515625,0.1549999713897705,0.42402228713035583,0.5868104696273804,35.25580453699877
planet,resnet152,3.896484375,0.14676469564437866,0.4230680763721466,0.5834950804710388,34.58205081900087
planet,resnet152,3.896484375,0.14529412984848022,0.4233881831169128,0.5879596471786499,37.36231384400162
planet,resnet101,3.54296875,0.15264707803726196,0.43889155983924866,0.5803874731063843,27.24590862400146
planet,resnet101,3.51953125,0.14794111251831055,0.4172912538051605,0.5816754698753357,28.007714979998127
planet,resnet101,2.84375,0.1482352614402771,0.4246978461742401,0.5808111429214478,30.479158513000584
planet,regnety_120,4.80859375,0.07352942228317261,0.34964194893836975,0.5040944218635559,37.19150252399777
planet,regnety_120,4.806640625,0.08117651939392079,0.35314351320266724,0.502092719078064,37.998981386001105
planet,regnety_120,4.142578125,0.08470588922500599,0.3552161455154419,0.49887263774871826,39.54114707899862
planet,regnety_016,1.869140625,0.12764710187911987,0.40458011627197266,0.5520471930503845,30.19307579499946
planet,regnety_016,1.7578125,0.12176477909088135,0.39832359552383423,0.5458013415336609,29.463099196000258
planet,regnety_016,1.7578125,0.1197059154510498,0.395364910364151,0.5373856425285339,30.94625663399711
planet,regnety_008,1.33203125,0.10147058963775635,0.3630276620388031,0.5298526883125305,21.905095763002464
planet,regnety_008,1.275390625,0.10176467895507812,0.3686570823192597,0.5427301526069641,21.157036574000813
planet,regnety_008,1.220703125,0.11794120073318481,0.3777353763580322,0.5470020174980164,23.79321576300208
planet,regnety_006,1.07421875,0.1197059154510498,0.3867703378200531,0.5527294874191284,21.063679134000267
planet,regnety_006,1.07421875,0.13058823347091675,0.3903173506259918,0.5521707534790039,21.214926778997324
planet,regnety_006,1.03125,0.12794119119644165,0.3928265869617462,0.5569289326667786,24.064457510001375
planet,regnety_004,0.986328125,0.13823527097702026,0.4021950960159302,0.5807268023490906,21.323621417999675
planet,regnety_004,0.986328125,0.12294113636016846,0.384217768907547,0.5733514428138733,22.132365805999143
planet,regnety_004,0.927734375,0.13058823347091675,0.3998572528362274,0.5761378407478333,24.42219047499748
planet,regnety_002,0.599609375,0.13911759853363037,0.40054255723953247,0.5860542058944702,19.55826785699901
planet,regnety_002,0.556640625,0.14352941513061523,0.4165991544723511,0.579601526260376,19.515643686001567
planet,regnety_002,0.515625,0.1414705514907837,0.4169016182422638,0.5806353688240051,22.21174501399946
planet,regnetx_160,6.15625,0.07970589399337757,0.36139747500419617,0.49149367213249207,37.40156822000063
planet,regnetx_160,5.048828125,0.08147054910659801,0.3612898886203766,0.494823157787323,37.13616790500237
planet,regnetx_160,4.515625,0.0882352590560912,0.3722374439239502,0.49749577045440674,39.86849617500047
planet,regnetx_120,4.880859375,0.08352941274642944,0.3622545301914215,0.4986842274665833,34.074117879998084
planet,regnetx_120,4.322265625,0.08970588445663441,0.3657861053943634,0.5027223825454712,33.79911904000255
planet,regnetx_120,3.732421875,0.08147066831588756,0.35283470153808594,0.5001645088195801,36.576097281998955
planet,regnetx_080,3.462890625,0.09911763668060303,0.3743653893470764,0.5090242028236389,25.735849349999626
planet,regnetx_080,3.205078125,0.09411764144897461,0.3740118741989136,0.4984932243824005,25.54272381299961
planet,regnetx_080,2.5,0.09558820724487305,0.3701096773147583,0.5102815628051758,28.21933818600155
planet,regnetx_064,3.509765625,0.0923529863357544,0.3694432079792022,0.49876365065574646,28.130556948999583
planet,regnetx_064,3.1875,0.09911763668060303,0.37404510378837585,0.5054884552955627,27.756886519000545
planet,regnetx_064,3.15234375,0.0950000286102296,0.3751513957977295,0.5063343048095703,30.553988634001144
planet,regnetx_040,2.529296875,0.1164705753326416,0.42129993438720703,0.5163341164588928,25.959611734997452
planet,regnetx_040,2.513671875,0.10823523998260498,0.40994545817375183,0.5225077271461487,25.517982671000937
planet,regnetx_040,2.388671875,0.10676467418670654,0.4103724956512451,0.5283344984054565,28.55739455299772
planet,regnetx_032,2.630859375,0.11264711618423462,0.3907647430896759,0.5255122184753418,25.70904921500187
planet,regnetx_032,2.630859375,0.10617643594741821,0.392778217792511,0.533637523651123,25.515064138002344
planet,regnetx_032,2.458984375,0.11029410362243652,0.39376962184906006,0.5378533601760864,27.90544481699908
planet,regnetx_016,1.71875,0.11823523044586182,0.3988554775714874,0.5396329164505005,20.135196867999184
planet,regnetx_016,1.642578125,0.12235289812088013,0.3984908759593963,0.5368325710296631,21.15897669199694
planet,regnetx_016,1.56640625,0.13647061586380005,0.41194626688957214,0.5398291349411011,23.683457582999836
planet,regnetx_008,1.201171875,0.11823534965515137,0.38611966371536255,0.5500516295433044,19.61548793700058
planet,regnetx_008,1.162109375,0.12176460027694702,0.3905499279499054,0.5484524965286255,19.276124410997
planet,regnetx_008,1.125,0.12411767244338989,0.385257363319397,0.5564190149307251,21.805526952000942
planet,regnetx_006,0.94140625,0.1367647647857666,0.40769290924072266,0.5570703148841858,18.5266502279992
planet,regnetx_006,0.8359375,0.14058822393417358,0.4100925326347351,0.5539054274559021,18.635489547999896
planet,regnetx_006,0.8046875,0.12911760807037354,0.4004004299640655,0.5505360960960388,21.18426541000008
planet,regnetx_004,0.802734375,0.1344117522239685,0.3932763636112213,0.5678024888038635,21.032406562997497
planet,regnetx_004,0.732421875,0.13205879926681519,0.3970831632614136,0.579541802406311,20.719626202000654
planet,regnetx_004,0.66015625,0.13323533535003662,0.4005937874317169,0.5775236487388611,23.34228921799877
planet,regnetx_002,0.55859375,0.12470591068267822,0.3853951394557953,0.5802843570709229,17.281784516999323
planet,regnetx_002,0.5234375,0.13205879926681519,0.3996426463127136,0.5798799991607666,16.727708058002463
planet,regnetx_002,0.48828125,0.12794113159179688,0.39703646302223206,0.5806841850280762,19.890554476001853
planet,levit_384,3.08203125,0.1764705777168274,NaN,0.6399989128112793,19.847119433001353
planet,levit_384,2.4375,0.1688234806060791,NaN,0.638716459274292,19.531016783999803
planet,levit_384,1.82421875,0.16117650270462036,NaN,0.6239311695098877,22.243467095002416
planet,levit_256,1.6875,0.1567646861076355,NaN,0.6548584699630737,19.177607109002565
planet,levit_256,1.41015625,0.17264699935913086,NaN,0.6752172708511353,18.91133705699758
planet,levit_256,1.12890625,0.17676466703414917,NaN,0.6731880307197571,21.94993768999848
planet,levit_192,1.130859375,0.15499991178512573,NaN,0.6437838673591614,19.62751755899808
planet,levit_192,0.982421875,0.15088224411010742,NaN,0.6443750858306885,18.82802644899857
planet,levit_192,0.833984375,0.16411757469177246,NaN,0.6631882786750793,22.101843471999015
planet,levit_128s,0.7734375,0.15588241815567017,0.720182478427887,0.6518053412437439,17.12736504699933
planet,levit_128s,0.654296875,0.17588239908218384,0.6670315265655518,0.6629664301872253,16.94611646899648
planet,levit_128s,0.552734375,0.18911761045455933,1.699621558189392,0.6791766285896301,19.87020261499856
planet,levit_128,1.021484375,0.17558825016021729,NaN,0.655733048915863,19.040443808997225
planet,levit_128,0.875,0.18852943181991577,NaN,0.6697572469711304,18.803822114001377
planet,levit_128,0.75,0.18970590829849243,NaN,0.6632375121116638,21.69757440199828
planet,efficientnet_lite0,1.796875,0.12411767244338989,0.3848542869091034,0.5648524761199951,18.47676501100068
planet,efficientnet_lite0,1.7578125,0.12647056579589844,0.39301005005836487,0.5564008355140686,18.20534776200293
planet,efficientnet_lite0,1.71875,0.12088239192962646,0.3858610391616822,0.5565608739852905,20.724535525998363
planet,efficientnet_es_pruned,1.91015625,0.10852932929992676,0.3900443911552429,0.5493097901344299,19.07291716300097
planet,efficientnet_es_pruned,1.857421875,0.10852944850921631,0.39022454619407654,0.5465443134307861,19.349150011003076
planet,efficientnet_es_pruned,1.802734375,0.10500001907348633,0.3798448443412781,0.5507840514183044,22.38426352500028
planet,efficientnet_es,1.91015625,0.10323530435562134,0.3703671395778656,0.5411248207092285,19.370335122999677
planet,efficientnet_es,1.857421875,0.10705888271331787,0.3806866407394409,0.5409994721412659,19.281595701002516
planet,efficientnet_es,1.802734375,0.10882347822189331,0.3736904561519623,0.5447563529014587,22.277736961998016
planet,efficientnet_b0,1.9140625,0.10205888748168945,0.3803047835826874,0.5205560922622681,21.532160832000955
planet,efficientnet_b0,1.9140625,0.10705876350402832,0.3766915500164032,0.5303735733032227,21.81246770600046
planet,efficientnet_b0,1.865234375,0.10235291719436646,0.3725564181804657,0.5315514206886292,24.216963053000654
planet,convnext_tiny_hnf,3.361328125,0.09205877780914318,0.3549116253852844,0.5160738229751587,21.821478993999335
planet,convnext_tiny_hnf,3.462890625,0.08176469802856445,0.35374242067337036,0.5109933614730835,21.653657880000537
planet,convnext_tiny_hnf,2.9921875,0.08647054433822643,0.3596678078174591,0.5059206485748291,24.432493423999404
planet,convnext_tiny,3.55859375,0.09529411792755116,0.36828652024269104,0.5169783234596252,20.545165478000857
planet,convnext_tiny,3.19140625,0.09411776065826416,0.3721702992916107,0.5141043066978455,21.369081508000814
planet,convnext_tiny,2.744140625,0.09764707088470459,0.3802899420261383,0.5163284540176392,24.409893067997473
planet,convnext_small,5.83984375,0.09941178560256958,0.3883410394191742,0.5110594630241394,28.304767309000457
planet,convnext_small,5.037109375,0.09735292196273804,0.38874003291130066,0.5087018013000488,27.904036908003036
planet,convnext_small,4.234375,0.09588241577148438,0.3820121884346008,0.5126180648803711,30.513536249000023
planet,convnext_base_in22ft1k,,0.30705881118774414,0.6178600788116455,0.7331680059432983,
planet,convnext_base_in22ft1k,7.35546875,0.07735300064086925,0.3536878824234009,0.5004389882087708,32.013889113000914
planet,convnext_base_in22ft1k,5.888671875,0.08588242530822765,0.35958564281463623,0.49711737036705017,35.58007711399841
planet,convnext_base,8.828125,0.08205878734588623,0.3585974872112274,0.49626314640045166,32.63868476099742
planet,convnext_base,7.341796875,0.08852952718734741,0.3645797073841095,0.4975298345088959,31.84266401000059
planet,convnext_base,5.888671875,0.0885293483734132,0.3630370199680328,0.5011488795280457,35.39270472499993
pets,vit_tiny_r_s16_p8_224,1.05859375,0.10690122842788696,0.4043380320072174,0.08092606067657471,74.63291443999333
pets,vit_tiny_r_s16_p8_224,0.9765625,0.10284167528152466,0.3881302773952484,0.07855783402919769,80.31514062899805
pets,vit_tiny_r_s16_p8_224,0.9765625,0.10554802417755127,0.4079037010669708,0.07688259333372116,85.1170430029888
pets,vit_tiny_patch16_224,1.16015625,0.09878212213516235,0.35034531354904175,0.0953610986471176,78.18763143400429
pets,vit_tiny_patch16_224,1.07421875,0.09133964776992798,0.33963635563850403,0.07431367039680481,79.39255724199757
pets,vit_tiny_patch16_224,1.07421875,0.08254396915435802,0.33291205763816833,0.07506392896175385,77.08332525900914
pets,vit_small_r26_s32_224,3.69140625,0.06359946727752686,0.2835130989551544,0.021181901916861538,131.7090421650064
pets,vit_small_r26_s32_224,3.537109375,0.06495261192321777,0.3302176296710968,0.019072921946644783,127.5424311550014
pets,vit_small_r26_s32_224,3.537109375,0.06224626302719116,0.2903726100921631,0.02305289171636105,128.38678150100168
pets,vit_small_patch32_224,1.119140625,0.10893100500106812,0.4674293100833893,0.04461602866649628,76.52688687600312
pets,vit_small_patch32_224,0.775390625,0.1150202751159668,0.4678661525249481,0.038975801318883896,78.77861153600679
pets,vit_small_patch32_224,0.775390625,0.10757780075073242,0.457669734954834,0.04286734014749527,82.73046567600977
pets,vit_small_patch16_224,2.44921875,0.06021648645401001,0.2636930048465729,0.026703065261244777,92.16093883999564
pets,vit_small_patch16_224,2.12109375,0.06901216506957997,0.27966007590293884,0.03601581230759621,87.28082920299494
pets,vit_small_patch16_224,2.12109375,0.0588633418083192,0.2603166103363037,0.032837875187397,87.5469054599962
pets,vit_base_patch32_224_sam,4.12890625,0.10825437307357788,0.49299678206443787,0.02668973244726658,87.36714955599746
pets,vit_base_patch32_224_sam,2.759765625,0.11163735389709473,0.5100401043891907,0.025739524513483047,87.86255565799365
pets,vit_base_patch32_224_sam,2.759765625,0.10960757732391357,0.49986112117767334,0.020825034007430077,84.57571724599984
pets,vit_base_patch32_224,4.12890625,0.07916104793548584,0.32884836196899414,0.03362938016653061,83.78100801099208
pets,vit_base_patch32_224,2.759765625,0.08322054147720337,0.35839900374412537,0.029078029096126556,84.55246303600143
pets,vit_base_patch32_224,2.759765625,0.07645463943481445,0.3342829644680023,0.02254997380077839,80.40273736100062
pets,vit_base_patch16_224_sam,6.17578125,0.05480378866195679,0.25163212418556213,0.011967704631388187,153.72340546300984
pets,vit_base_patch16_224_sam,4.853515625,0.052097439765930176,0.2545136511325836,0.01256556250154972,155.0216083569976
pets,vit_base_patch16_224_sam,4.853515625,0.052097439765930176,0.24950942397117615,0.012164849787950516,152.3469831560069
pets,vit_base_patch16_224_miil,6.173828125,0.052774012088775635,0.2488294094800949,0.01870844140648842,153.63887795399933
pets,vit_base_patch16_224_miil,4.853515625,0.05142086744308483,0.2801089882850647,0.021885357797145844,151.25488694699015
pets,vit_base_patch16_224_miil,4.853515625,0.05074423551559437,0.24924826622009277,0.012699323706328869,153.78782329699607
pets,vit_base_patch16_224,6.16796875,0.06562924385070801,0.30301570892333984,0.02647288516163826,152.26853210000263
pets,vit_base_patch16_224,4.833984375,0.06968879699707042,0.305830180644989,0.023784922435879707,154.69018323499768
pets,vit_base_patch16_224,4.853515625,0.06698238849639881,0.2992841899394989,0.01598128117620945,152.297649316999
pets,resnetv2_50x1_bit_distilled,4.173828125,0.05142086744308483,0.2165978103876114,0.0265513863414526,120.58836425900516
pets,resnetv2_50x1_bit_distilled,4.11328125,0.05953991413116455,0.2383175641298294,0.03382528945803642,119.17318928899476
pets,resnetv2_50x1_bit_distilled,4.107421875,0.05683356523513805,0.24414537847042084,0.02418065071105957,121.160884633995
pets,resnetv2_50,2.109375,0.10351824760437012,0.356484055519104,0.10881853103637695,97.99682399400626
pets,resnetv2_50,1.771484375,0.1008118987083435,0.35749712586402893,0.12064022570848464,97.6771203889948
pets,resnetv2_50,1.72265625,0.09810554981231678,0.3130923807621002,0.12667585909366608,98.32797229700373
pets,resnetv2_101,3.46484375,0.09133964776992798,0.2986575961112976,0.14238545298576355,154.06355584200355
pets,resnetv2_101,2.72265625,0.0838971734046936,0.3085796535015106,0.11444403231143951,150.62208761599322
pets,resnetv2_101,2.736328125,0.09269285202026356,0.3307174742221832,0.1329515278339386,155.1640564949921
pets,resnetrs50,2.591796875,0.06359946727752686,0.2424570620059967,0.04942589253187179,135.14839038001082
pets,resnetrs50,2.591796875,0.06698238849639881,0.2542051374912262,0.03883115202188492,132.2803742549877
pets,resnetrs50,2.4609375,0.060893118381500244,0.2587277591228485,0.03432687744498253,133.2994100109936
pets,resnetblur50,2.63671875,0.06427603960037243,0.24864131212234497,0.0500371977686882,109.19664995999484
pets,resnetblur50,2.228515625,0.06630581617355358,0.27558594942092896,0.051387280225753784,111.00072501599789
pets,resnetblur50,2.208984375,0.07104194164276123,0.2636115849018097,0.05222883820533752,108.41509436999333
pets,resnet50_gn,4.419921875,0.05615699291229237,0.263868510723114,0.03340349346399307,131.40345240400347
pets,resnet50_gn,4.357421875,0.06562924385070801,0.26549509167671204,0.02315167710185051,129.53432577400235
pets,resnet50_gn,4.353515625,0.05953991413116455,0.263034462928772,0.03370259329676628,132.2048585110024
pets,resnet50d,2.390625,0.060893118381500244,0.2347908765077591,0.04588446393609047,107.72856522099757
pets,resnet50d,2.05859375,0.07239514589309681,0.3007671535015106,0.054095782339572906,107.18317409500014
pets,resnet50d,2.05859375,0.06427603960037243,0.2716800272464752,0.05185922980308533,108.14954509399831
pets,resnet50,2.251953125,0.08525031805038441,0.3256226181983948,0.1171482354402542,103.92357143100526
pets,resnet50,1.8671875,0.08186739683151245,0.309323251247406,0.10538565367460252,101.27884416999586
pets,resnet50,1.8671875,0.09269285202026356,0.3257819414138794,0.11774390190839767,106.27771215200482
pets,resnet34d,1.39453125,0.0899864435195924,0.31317228078842163,0.07613679766654968,81.18788709299406
